職場の様子,休日休暇(月曜日),（派遣先）配属先部署　男女比　男,大手企業,交通費別途支給,（派遣先）配属先部署　人数,残業月20時間以上,職種コード,1日7時間以下勤務OK,短時間勤務OK(1日4h以内),学校・公的機関（官公庁）,土日祝のみ勤務,Wordのスキルを活かす,勤務地　最寄駅1（分）,お仕事No.,派遣スタッフ活躍中,大量募集,Accessのスキルを活かす,休日休暇(火曜日),平日休みあり,フラグオプション選択,期間・時間　勤務期間,派遣形態,週2・3日OK,勤務先公開,Excelのスキルを活かす,16時前退社OK,正社員登用あり,残業月20時間未満,英語力不要,休日休暇(日曜日),社員食堂あり,10時以降出社OK,英語以外の語学力を活かす,休日休暇(祝日),外資系企業,服装自由,PowerPointのスキルを活かす,休日休暇(土曜日),休日休暇(木曜日),（派遣先）配属先部署　平均年齢,英語力を活かす,会社概要　業界コード,勤務地　都道府県コード,PCスキル不要,制服あり,休日休暇(水曜日),仕事の仕方,勤務地　最寄駅1（駅からの交通手段）,紹介予定派遣,シフト勤務,経験者優遇,週4日勤務,未経験OK,土日祝休み,給与/交通費　交通費,休日休暇(金曜日),扶養控除内,給与/交通費　給与下限,オフィスが禁煙・分煙,勤務地　市区町村コード,残業なし
3,0,4,0,0,42,1,20020,0,0,0,0,1,3,2203551299,1,0,0,0,0,3,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,35,0,22000,13,0,0,0,5,1,1,0,1,0,1,1,3,0,0,1550,1,102,0
3,0,4,0,0,7,0,20020,0,0,0,0,1,3,2203545474,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,42,0,27000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1600,1,113,1
3,0,4,0,0,7,0,20020,0,0,0,0,1,3,2203545474,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,42,0,27000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1600,1,113,1
4,0,9,0,0,10,0,20040,0,0,0,0,1,3,2203541475,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,38,0,21000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1600,1,104,1
4,0,9,0,0,10,0,20040,0,0,0,0,1,3,2203541475,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,38,0,21000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1600,1,104,1
3,0,4,0,0,10,0,22020,0,0,0,0,1,8,2203487352,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,29,0,21000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1900,1,113,0
3,0,4,0,0,10,0,22020,0,0,0,0,1,8,2203487352,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,29,0,21000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1900,1,113,0
3,0,10,0,0,4,0,20020,0,0,0,0,1,10,2203544969,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,42,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1450,1,111,1
3,0,10,0,0,4,0,20020,0,0,0,0,1,10,2203544969,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,42,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1450,1,111,1
3,0,1,0,0,34,0,20020,0,0,0,0,1,5,2203531345,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,39,0,28000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1300,1,208,0
3,0,1,0,0,34,0,20020,0,0,0,0,1,5,2203531345,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,39,0,28000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1300,1,208,0
3,0,5,0,0,6,0,20020,0,0,0,0,1,10,2203549558,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,30,0,27002,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1750,1,113,1
3,0,5,0,0,60,0,20020,1,0,0,0,1,5,2203543629,1,0,0,0,0,1,5,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,32,0,27000,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,1800,1,113,1
3,0,5,0,0,60,0,20020,1,0,0,0,1,5,2203543629,1,0,0,0,0,1,5,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,32,0,27000,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,1800,1,113,1
3,0,3,0,0,7,0,20020,0,0,0,0,1,3,2203469528,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,41,0,28000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1900,1,109,0
3,0,3,0,0,7,0,20020,0,0,0,0,1,3,2203469528,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,41,0,28000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1900,1,109,0
3,0,9,1,0,70,0,20020,0,0,0,0,1,10,2203544554,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,40,0,22000,13,0,1,0,2,2,0,0,1,0,1,1,3,0,0,1500,1,204,1
3,0,5,0,0,4,0,20020,1,0,1,0,1,5,2203550017,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,42,0,30000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1650,1,103,1
3,0,2,0,0,13,0,20020,0,0,0,0,0,5,2203532677,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,31,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1300,1,208,0
3,0,2,0,0,13,0,20020,0,0,0,0,0,5,2203532677,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,31,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1300,1,208,0
3,0,2,1,0,60,0,20020,0,0,0,0,0,5,2203528531,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1500,1,116,1
3,0,2,1,0,60,0,20020,0,0,0,0,0,5,2203528531,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1500,1,116,1
4,0,0,0,0,150,0,20020,1,0,0,0,1,3,2203547989,0,0,0,0,0,1,5,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,22000,13,0,0,0,1,1,1,0,1,0,1,1,3,0,0,1250,1,102,1
4,0,0,0,0,150,0,20020,1,0,0,0,1,3,2203547989,0,0,0,0,0,1,5,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,22000,13,0,0,0,1,1,1,0,1,0,1,1,3,0,0,1250,1,102,1
3,0,7,0,0,33,0,20040,0,0,0,0,1,5,2203550116,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,21000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,113,1
3,0,1,1,0,11,0,20020,0,0,0,0,1,1,2203518716,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,42,0,28000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,104,1
3,0,1,1,0,11,0,20020,0,0,0,0,1,1,2203518716,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,42,0,28000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,104,1
2,0,8,1,0,10,0,20020,0,0,0,0,1,10,2203546684,1,0,0,0,0,3,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,39,0,27000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1800,1,109,0
2,0,8,1,0,10,0,20020,0,0,0,0,1,10,2203546684,1,0,0,0,0,3,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,39,0,27000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1800,1,109,0
3,0,5,0,0,2,0,20020,0,0,0,0,1,3,2203541728,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,47,0,21000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,114,1
3,0,5,0,0,2,0,20020,0,0,0,0,1,3,2203541728,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,47,0,21000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,114,1
3,0,7,0,0,4,0,20040,1,0,0,0,1,4,2203518520,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,20,0,27002,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,109,1
3,0,7,0,0,4,0,20040,1,0,0,0,1,4,2203518520,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,20,0,27002,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,109,1
3,0,2,0,0,18,0,20020,1,0,1,0,1,6,2203545078,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,30000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,103,1
3,0,3,0,1,3,0,22020,0,0,0,0,1,5,2203503073,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,44,0,29000,13,0,0,0,3,1,0,0,1,0,1,1,2,0,0,1650,1,104,1
3,0,3,0,1,3,0,22020,0,0,0,0,1,5,2203503073,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,44,0,29000,13,0,0,0,3,1,0,0,1,0,1,1,2,0,0,1650,1,104,1
3,0,7,1,0,30,0,20030,1,0,0,0,1,3,2203550084,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,34,0,21000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,101,1
3,0,6,0,0,5,0,20020,1,0,1,0,1,5,2203551368,1,0,0,0,0,3,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,35,0,30000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1650,1,101,0
3,0,7,1,0,7,0,22020,0,0,0,0,1,3,2203545978,1,0,0,1,1,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,35,0,29000,13,0,0,1,1,1,0,0,1,0,1,0,3,0,0,1500,1,213,1
3,0,7,1,0,7,0,22020,0,0,0,0,1,3,2203545978,1,0,0,1,1,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,35,0,29000,13,0,0,1,1,1,0,0,1,0,1,0,3,0,0,1500,1,213,1
3,0,9,1,0,16,0,20020,0,0,0,0,1,2,2203537252,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,40,0,29000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,108,1
3,0,9,1,0,16,0,20020,0,0,0,0,1,2,2203537252,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,40,0,29000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,108,1
3,0,4,1,0,15,1,20310,0,0,0,0,1,5,2203549764,1,0,0,0,0,3,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,34,1,26000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,109,0
3,0,5,0,0,2,1,22030,0,0,0,0,1,10,2203541897,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,42,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,120,0
3,0,5,0,0,2,1,22030,0,0,0,0,1,10,2203541897,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,42,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,120,0
3,0,3,0,0,11,0,20040,1,0,0,0,1,1,2203547552,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,44,0,28000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,103,1
3,0,4,0,0,7,0,22020,1,0,0,0,1,5,2203521099,0,0,0,0,0,1,5,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,45,0,27000,13,0,0,0,1,1,0,0,1,0,0,1,3,0,0,1850,1,102,1
3,0,4,0,0,7,0,22020,1,0,0,0,1,5,2203521099,0,0,0,0,0,1,5,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,45,0,27000,13,0,0,0,1,1,0,0,1,0,0,1,3,0,0,1850,1,102,1
2,0,4,0,0,8,1,20610,0,0,0,0,1,5,2203461701,0,0,0,0,0,1,5,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,35,0,21000,13,0,0,0,1,1,1,0,1,0,1,1,3,0,0,1650,1,109,0
2,0,4,0,0,8,1,20610,0,0,0,0,1,5,2203461701,0,0,0,0,0,1,5,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,35,0,21000,13,0,0,0,1,1,1,0,1,0,1,1,3,0,0,1650,1,109,0
4,0,10,0,1,3,0,20040,0,0,0,0,1,3,2203534601,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,38,0,21000,13,0,0,0,4,1,0,0,1,0,1,1,2,0,0,1600,1,104,1
4,0,10,0,1,3,0,20040,0,0,0,0,1,3,2203534601,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,38,0,21000,13,0,0,0,4,1,0,0,1,0,1,1,2,0,0,1600,1,104,1
3,0,3,0,0,4,0,20040,0,0,0,0,1,5,2203540992,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,46,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1630,1,105,1
3,0,3,0,0,4,0,20040,0,0,0,0,1,5,2203540992,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,46,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1630,1,105,1
3,0,6,0,0,5,0,20020,0,0,0,0,1,7,2203540126,0,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,38,0,26000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1700,1,108,0
3,0,6,0,0,5,0,20020,0,0,0,0,1,7,2203540126,0,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,38,0,26000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1700,1,108,0
3,0,5,0,0,4,0,20040,1,0,0,0,1,10,2203513469,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,45,0,27000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1550,1,108,1
3,0,5,0,0,4,0,20040,1,0,0,0,1,10,2203513469,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,45,0,27000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1550,1,108,1
3,0,5,0,1,2,0,22020,0,0,0,0,1,12,2203480969,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,42,0,22000,13,0,0,0,2,1,0,0,1,0,0,1,2,0,0,1840,1,109,1
3,0,5,0,1,2,0,22020,0,0,0,0,1,12,2203480969,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,42,0,22000,13,0,0,0,2,1,0,0,1,0,0,1,2,0,0,1840,1,109,1
3,0,7,1,0,15,0,20020,1,0,0,0,1,1,2203546620,1,0,0,0,0,3,5,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,40,0,27002,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,103,0
3,0,7,1,0,15,0,20020,1,0,0,0,1,1,2203546620,1,0,0,0,0,3,5,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,40,0,27002,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,103,0
3,0,2,0,0,6,0,20040,0,0,0,0,1,4,2203539708,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,39,0,22000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,101,1
3,0,3,0,0,6,1,20020,0,0,0,0,1,5,2203546788,1,0,0,0,1,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,30,0,29000,13,0,0,1,4,1,0,0,1,0,1,0,3,0,0,1650,1,101,0
3,0,3,0,0,6,1,20020,0,0,0,0,1,5,2203546788,1,0,0,0,1,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,30,0,29000,13,0,0,1,4,1,0,0,1,0,1,0,3,0,0,1650,1,101,0
3,0,8,0,0,12,0,20040,0,0,0,0,1,4,2203509969,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,39,0,21000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1650,1,113,1
3,0,8,0,0,12,0,20040,0,0,0,0,1,4,2203509969,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,39,0,21000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1650,1,113,1
3,0,4,0,0,11,0,22020,1,0,0,0,1,10,2203549767,1,0,0,0,0,1,3,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,45,0,28000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,101,1
3,0,10,1,0,2,0,22010,0,0,1,0,1,5,2203530797,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,45,0,30000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1600,1,101,0
3,0,10,1,0,2,0,22010,0,0,1,0,1,5,2203530797,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,45,0,30000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1600,1,101,0
3,0,8,0,0,9,0,20040,0,0,0,0,1,5,2203474788,1,0,0,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,27000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1600,1,106,1
3,0,8,0,0,9,0,20040,0,0,0,0,1,5,2203474788,1,0,0,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,27000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1600,1,106,1
3,0,6,0,0,200,1,20020,0,0,0,0,1,8,2203494515,1,0,0,0,0,1,5,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,28,0,27002,13,0,0,0,2,1,0,0,1,0,0,1,3,0,0,1800,1,113,0
3,0,6,0,0,200,1,20020,0,0,0,0,1,8,2203494515,1,0,0,0,0,1,5,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,28,0,27002,13,0,0,0,2,1,0,0,1,0,0,1,3,0,0,1800,1,113,0
3,0,7,0,0,3,0,22020,0,0,0,0,1,5,2203527900,1,0,0,0,0,3,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,40,0,23000,13,0,0,0,4,1,1,0,1,0,1,1,3,0,0,1550,1,102,0
3,0,7,0,0,3,0,22020,0,0,0,0,1,5,2203527900,1,0,0,0,0,3,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,40,0,23000,13,0,0,0,4,1,1,0,1,0,1,1,3,0,0,1550,1,102,0
3,0,3,0,0,36,0,20040,0,0,0,0,1,3,2203546712,1,0,1,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,109,1
3,0,3,0,0,36,0,20040,0,0,0,0,1,3,2203546712,1,0,1,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1700,1,109,1
3,0,4,1,1,8,1,20020,0,0,0,0,1,15,2203542843,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,37,0,29000,13,0,0,0,2,1,0,0,1,0,1,1,2,0,0,1650,1,112,0
3,0,10,0,0,4,0,22020,0,0,0,0,1,5,2203551413,0,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,40,0,27002,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1650,1,101,1
3,0,8,1,0,11,0,20030,0,0,0,0,1,4,2203549414,1,0,0,0,0,1,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,40,0,29000,13,0,0,0,2,1,1,0,1,0,1,1,3,0,0,1600,1,101,0
3,0,7,1,0,9,0,20510,1,0,0,0,1,2,2203535605,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,45,1,27000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1750,1,101,1
2,0,5,1,1,11,1,20610,0,0,0,0,1,6,2203508139,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,42,0,29000,13,0,1,0,3,1,0,0,1,0,1,1,2,0,0,1700,1,108,0
2,0,5,1,1,11,1,20610,0,0,0,0,1,6,2203508139,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,42,0,29000,13,0,1,0,3,1,0,0,1,0,1,1,2,0,0,1700,1,108,0
3,0,5,0,0,4,0,20040,0,0,0,0,1,5,2203514263,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,35,0,27000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1650,1,104,1
3,0,5,0,0,4,0,20040,0,0,0,0,1,5,2203514263,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,35,0,27000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1650,1,104,1
3,0,3,0,0,3,0,22030,1,0,1,0,1,5,2203531170,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,38,0,30000,13,0,1,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,113,1
3,0,3,0,0,3,0,22030,1,0,1,0,1,5,2203531170,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,38,0,30000,13,0,1,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,113,1
3,0,1,0,0,21,0,20020,0,0,0,0,1,10,2203545417,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,40,0,21000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1550,1,116,1
3,0,1,0,0,10,0,20020,0,0,0,0,1,6,2203536054,1,0,0,0,0,3,5,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,36,0,27002,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1760,1,103,0
3,0,1,0,0,10,0,20020,0,0,0,0,1,6,2203536054,1,0,0,0,0,3,5,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,36,0,27002,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1760,1,103,0
3,0,5,0,0,4,0,20020,0,0,0,0,1,5,2203549527,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,43,0,22000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1550,1,108,1
3,0,5,0,0,4,0,20020,0,0,0,0,1,5,2203549527,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,43,0,22000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1550,1,108,1
3,0,8,1,0,5,0,20020,0,0,0,0,1,8,2203550973,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,45,0,27000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,103,1
3,0,5,0,1,2,0,22020,0,0,0,0,1,5,2203472261,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,46,0,22000,13,0,0,0,3,1,0,0,1,0,1,1,2,0,0,1700,1,106,1
3,0,5,0,1,2,0,22020,0,0,0,0,1,5,2203472261,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,46,0,22000,13,0,0,0,3,1,0,0,1,0,1,1,2,0,0,1700,1,106,1
3,0,7,1,0,34,0,20040,0,0,0,0,1,1,2203543144,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,46,0,28000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1550,1,104,0
3,0,7,0,0,8,0,20030,0,0,0,0,1,1,2203549406,1,0,0,0,0,3,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,43,0,27000,13,0,0,0,3,1,1,0,1,0,1,1,3,0,0,1650,1,109,1
3,0,7,0,0,8,0,20030,0,0,0,0,1,1,2203549406,1,0,0,0,0,3,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,43,0,27000,13,0,0,0,3,1,1,0,1,0,1,1,3,0,0,1650,1,109,1
3,0,5,0,0,41,0,20020,0,0,0,0,0,10,2203542053,0,0,0,0,0,1,5,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,33,0,21000,13,0,0,0,1,1,0,0,1,0,0,1,3,0,0,1800,1,113,1
3,0,5,0,0,41,0,20020,0,0,0,0,0,10,2203542053,0,0,0,0,0,1,5,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,33,0,21000,13,0,0,0,1,1,0,0,1,0,0,1,3,0,0,1800,1,113,1
3,0,8,0,0,6,0,20020,0,0,0,0,1,3,2203525279,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,33,0,29000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1680,1,114,1
